Date,EmployeeID,Category,Amount,Merchant,Description
2025-07-22,EMP088,IT Hardware,344.33,BestBuy,IT Hardware expense at BestBuy
2024-12-05,EMP083,IT Hardware,3194.84,Dell,IT Hardware expense at Dell
2025-01-11,EMP024,Office,624.51,Office Depot,Office expense at Office Depot
2025-03-15,EMP139,Lodging,2117.52,Hilton,Lodging expense at Hilton
2025-09-19,EMP066,Office,315.65,Staples,Office expense at Staples
2025-04-30,EMP057,IT Hardware,2907.22,Newegg,IT Hardware expense at Newegg
2025-09-29,EMP146,Travel,97.9,United,Travel expense at United
2025-10-12,EMP063,Lodging,274.61,Holiday Inn,Lodging expense at Holiday Inn
2025-05-08,EMP112,Office,245.34,Office Depot,Office expense at Office Depot
2025-11-15,EMP002,IT Hardware,3030.1,Dell,IT Hardware expense at Dell
2025-06-24,EMP051,Lodging,606.41,Holiday Inn,Lodging expense at Holiday Inn
2025-11-16,EMP103,Travel,965.58,Delta Air,Travel expense at Delta Air
2025-05-10,EMP107,IT Hardware,629.47,Dell,IT Hardware expense at Dell
2025-01-22,EMP113,Travel,1073.81,United,Travel expense at United
2025-10-18,EMP039,Software,854.23,Salesforce,Software expense at Salesforce
2025-01-02,EMP033,IT Hardware,3133.54,BestBuy,IT Hardware expense at BestBuy
2025-06-19,EMP098,Software,342.65,Zoom,Software expense at Zoom
2025-08-08,EMP121,Travel,1205.74,Delta Air,Travel expense at Delta Air
2025-01-14,EMP029,Travel,438.31,Uber,Travel expense at Uber
2025-06-17,EMP118,Meals,111.66,Ruths Chris,Meals expense at Ruths Chris
2025-04-19,EMP099,Lodging,555.41,Airbnb,Lodging expense at Airbnb
2025-11-09,EMP014,Software,3524.62,Slack,Software expense at Slack
2025-07-25,EMP105,Office,961.05,Amazon Biz,Office expense at Amazon Biz
2024-12-09,EMP078,Software,1188.28,Zoom,Software expense at Zoom
2024-12-03,EMP054,Lodging,2100.61,Airbnb,Lodging expense at Airbnb
2025-09-28,EMP007,Office,834.29,Amazon Biz,Office expense at Amazon Biz
2025-08-11,EMP028,Travel,1008.99,Amtrak,Travel expense at Amtrak
2024-12-04,EMP118,Meals,314.91,Chipotle,Meals expense at Chipotle
2025-01-07,EMP012,Software,449.17,Atlassian,Software expense at Atlassian
2025-03-26,EMP025,Software,1293.4,Salesforce,Software expense at Salesforce
2025-07-11,EMP015,Meals,394.94,Local Diner,Meals expense at Local Diner
2025-03-05,EMP069,Software,3091.66,AWS,Software expense at AWS
2025-02-18,EMP100,Lodging,662.9,Holiday Inn,Lodging expense at Holiday Inn
2024-12-29,EMP149,IT Hardware,3403.16,CDW,IT Hardware expense at CDW
2024-12-19,EMP029,Software,676.34,Slack,Software expense at Slack
2025-05-06,EMP044,Lodging,2895.92,Holiday Inn,Lodging expense at Holiday Inn
2025-09-24,EMP114,Travel,1337.61,United,Travel expense at United
2025-04-06,EMP044,IT Hardware,3686.24,Newegg,IT Hardware expense at Newegg
2025-09-07,EMP150,Software,3503.91,Salesforce,Software expense at Salesforce
2025-01-19,EMP052,IT Hardware,489.77,CDW,IT Hardware expense at CDW
2024-12-14,EMP010,Office,450.18,Office Depot,Office expense at Office Depot
2025-06-11,EMP032,Office,282.82,Uline,Office expense at Uline
2025-08-28,EMP109,Travel,310.17,Uber,Travel expense at Uber
2025-04-12,EMP136,IT Hardware,2736.51,Apple Store,IT Hardware expense at Apple Store
2025-11-08,EMP137,Office,546.91,Amazon Biz,Office expense at Amazon Biz
2025-01-15,EMP130,Office,912.45,Staples,Office expense at Staples
2025-10-10,EMP063,Lodging,2825.57,Holiday Inn,Lodging expense at Holiday Inn
2025-02-24,EMP080,Meals,59.58,Panera,Meals expense at Panera
2025-01-06,EMP089,Travel,196.8,Lyft,Travel expense at Lyft
2025-04-28,EMP040,Software,791.52,AWS,Software expense at AWS
2025-04-14,EMP049,Office,333.25,Uline,Office expense at Uline
2025-10-03,EMP128,Office,664.94,Amazon Biz,Office expense at Amazon Biz
2025-04-03,EMP032,Lodging,544.68,Hyatt,Lodging expense at Hyatt
2025-01-26,EMP108,Software,3047.66,Slack,Software expense at Slack
2025-04-29,EMP144,Software,3506.64,Salesforce,Software expense at Salesforce
2025-08-06,EMP085,Travel,1059.46,Lyft,Travel expense at Lyft
2024-12-12,EMP039,Lodging,210.03,Hyatt,Lodging expense at Hyatt
2025-01-08,EMP037,Meals,382.16,Local Diner,Meals expense at Local Diner
2025-03-17,EMP139,Travel,1095.29,Uber,Travel expense at Uber
2025-08-28,EMP057,Office,447.86,Uline,Office expense at Uline
2025-02-28,EMP074,Lodging,851.67,Hyatt,Lodging expense at Hyatt
2025-07-22,EMP115,Meals,85.99,Panera,Meals expense at Panera
2025-02-06,EMP140,Travel,875.41,Delta Air,Travel expense at Delta Air
2025-01-31,EMP025,Travel,650.26,Hertz,Travel expense at Hertz
2025-01-21,EMP102,Meals,141.41,Chipotle,Meals expense at Chipotle
2025-06-05,EMP128,Meals,122.42,Ruths Chris,Meals expense at Ruths Chris
2025-06-16,EMP065,IT Hardware,1676.64,Dell,IT Hardware expense at Dell
2025-04-20,EMP135,Lodging,1639.69,Hyatt,Lodging expense at Hyatt
2025-08-16,EMP036,Meals,121.87,Starbucks,Meals expense at Starbucks
2025-03-31,EMP054,Meals,87.55,Chipotle,Meals expense at Chipotle
2024-12-29,EMP004,Office,338.24,Office Depot,Office expense at Office Depot
2025-05-05,EMP070,IT Hardware,3534.07,CDW,IT Hardware expense at CDW
2025-03-24,EMP037,IT Hardware,1146.31,BestBuy,IT Hardware expense at BestBuy
2025-08-26,EMP112,Travel,1116.61,Uber,Travel expense at Uber
2025-10-18,EMP150,Lodging,1256.72,Hilton,Lodging expense at Hilton
2025-08-31,EMP025,Meals,34.83,Ruths Chris,Meals expense at Ruths Chris
2024-12-19,EMP063,Lodging,2403.94,Hilton,Lodging expense at Hilton
2025-09-01,EMP037,Lodging,402.42,Holiday Inn,Lodging expense at Holiday Inn
2025-09-30,EMP088,Lodging,1862.24,Hilton,Lodging expense at Hilton
2025-07-15,EMP071,Travel,1026.74,Amtrak,Travel expense at Amtrak
2025-03-15,EMP014,IT Hardware,1130.08,Apple Store,IT Hardware expense at Apple Store
2025-01-18,EMP004,Meals,171.5,Chipotle,Meals expense at Chipotle
2025-03-12,EMP010,IT Hardware,3500.31,Newegg,IT Hardware expense at Newegg
2025-10-17,EMP117,Software,2597.0,Zoom,Software expense at Zoom
2025-02-06,EMP101,Lodging,598.93,Marriott,Lodging expense at Marriott
2024-12-24,EMP008,IT Hardware,3147.81,BestBuy,IT Hardware expense at BestBuy
2025-11-07,EMP035,Travel,429.23,Delta Air,Travel expense at Delta Air
2025-07-10,EMP034,Office,135.94,Amazon Biz,Office expense at Amazon Biz
2025-03-20,EMP069,Office,52.57,Staples,Office expense at Staples
2025-05-04,EMP103,Meals,229.39,Local Diner,Meals expense at Local Diner
2025-05-17,EMP101,Lodging,1992.44,Hyatt,Lodging expense at Hyatt
2025-01-13,EMP040,IT Hardware,150.66,BestBuy,IT Hardware expense at BestBuy
2025-05-28,EMP135,Software,2463.2,Atlassian,Software expense at Atlassian
2025-03-09,EMP117,IT Hardware,1764.38,Newegg,IT Hardware expense at Newegg
2025-04-18,EMP086,Travel,140.36,Hertz,Travel expense at Hertz
2025-04-26,EMP111,Travel,758.26,United,Travel expense at United
2025-06-23,EMP139,IT Hardware,1694.2,Apple Store,IT Hardware expense at Apple Store
2025-01-10,EMP094,Travel,571.7,Hertz,Travel expense at Hertz
2025-10-08,EMP142,Office,699.83,Staples,Office expense at Staples
2025-06-07,EMP062,Office,707.14,Uline,Office expense at Uline
2025-06-07,EMP032,Lodging,2048.33,Hilton,Lodging expense at Hilton
2024-12-07,EMP141,Lodging,1915.58,Airbnb,Lodging expense at Airbnb
2025-05-20,EMP071,Travel,1407.68,Delta Air,Travel expense at Delta Air
2025-08-13,EMP117,IT Hardware,2687.94,BestBuy,IT Hardware expense at BestBuy
2025-04-25,EMP115,Travel,1059.12,Amtrak,Travel expense at Amtrak
2025-02-24,EMP068,IT Hardware,3209.48,Dell,IT Hardware expense at Dell
2025-09-02,EMP126,Software,4971.0,Salesforce,Software expense at Salesforce
2025-11-11,EMP101,Meals,207.87,Dominos,Meals expense at Dominos
2025-01-22,EMP141,IT Hardware,2275.92,Newegg,IT Hardware expense at Newegg
2025-10-01,EMP137,IT Hardware,3676.36,CDW,IT Hardware expense at CDW
2025-02-22,EMP071,Travel,299.5,Lyft,Travel expense at Lyft
2025-09-12,EMP125,Software,444.9,AWS,Software expense at AWS
2025-02-27,EMP074,Lodging,2779.65,Hyatt,Lodging expense at Hyatt
2025-05-07,EMP148,Lodging,2475.19,Airbnb,Lodging expense at Airbnb
2025-02-18,EMP101,Software,4947.6,AWS,Software expense at AWS
2025-08-22,EMP134,Software,3394.97,Slack,Software expense at Slack
2025-05-18,EMP141,Office,22.15,Uline,Office expense at Uline
2025-07-20,EMP137,IT Hardware,993.19,Apple Store,IT Hardware expense at Apple Store
2025-02-25,EMP122,Office,353.65,Office Depot,Office expense at Office Depot
2025-09-28,EMP105,Meals,17.82,Local Diner,Meals expense at Local Diner
2025-05-22,EMP128,Lodging,2490.26,Hyatt,Lodging expense at Hyatt
2025-10-17,EMP090,Software,216.17,Salesforce,Software expense at Salesforce
2025-03-03,EMP027,Office,854.15,Staples,Office expense at Staples
2025-11-14,EMP062,Software,2928.88,Slack,Software expense at Slack
2025-01-24,EMP028,Software,909.9,AWS,Software expense at AWS
2025-11-04,EMP050,Lodging,1193.55,Hyatt,Lodging expense at Hyatt
2025-01-15,EMP131,Office,170.13,Uline,Office expense at Uline
2025-11-28,EMP044,Software,2431.21,Atlassian,Software expense at Atlassian
2025-10-18,EMP072,Office,916.67,Uline,Office expense at Uline
2025-09-20,EMP130,IT Hardware,3065.02,Dell,IT Hardware expense at Dell
2025-05-19,EMP091,Office,357.5,Office Depot,Office expense at Office Depot
2025-02-11,EMP134,Software,3611.89,Slack,Software expense at Slack
2024-12-08,EMP099,Office,210.57,Amazon Biz,Office expense at Amazon Biz
2025-05-03,EMP046,Meals,361.43,Local Diner,Meals expense at Local Diner
2024-12-21,EMP045,Travel,741.13,Lyft,Travel expense at Lyft
2025-09-07,EMP139,Travel,1146.7,Delta Air,Travel expense at Delta Air
2025-08-05,EMP022,Meals,53.09,Starbucks,Meals expense at Starbucks
2025-02-09,EMP042,Office,881.84,Amazon Biz,Office expense at Amazon Biz
2025-11-16,EMP136,IT Hardware,3250.39,BestBuy,IT Hardware expense at BestBuy
2025-07-18,EMP050,Lodging,1654.23,Hyatt,Lodging expense at Hyatt
2025-06-01,EMP051,Meals,383.15,Panera,Meals expense at Panera
2025-01-03,EMP103,Meals,187.48,Dominos,Meals expense at Dominos
2025-05-22,EMP034,Travel,928.63,Hertz,Travel expense at Hertz
2024-12-23,EMP109,Office,574.18,Staples,Office expense at Staples
2025-08-12,EMP049,Software,1894.33,AWS,Software expense at AWS
2025-01-09,EMP103,Office,555.22,Office Depot,Office expense at Office Depot
2025-07-16,EMP088,IT Hardware,3719.85,Dell,IT Hardware expense at Dell
2025-08-07,EMP046,Travel,1176.57,Delta Air,Travel expense at Delta Air
2025-03-10,EMP106,Office,298.48,Amazon Biz,Office expense at Amazon Biz
2024-12-05,EMP035,Office,509.37,Office Depot,Office expense at Office Depot
2025-04-15,EMP006,IT Hardware,1635.75,Apple Store,IT Hardware expense at Apple Store
2025-06-04,EMP051,Lodging,453.15,Hyatt,Lodging expense at Hyatt
2025-02-13,EMP015,Software,4715.77,Atlassian,Software expense at Atlassian
2025-06-04,EMP007,Travel,86.54,United,Travel expense at United
2025-11-24,EMP081,Office,908.91,Amazon Biz,Office expense at Amazon Biz
2025-06-28,EMP038,Software,631.75,Zoom,Software expense at Zoom
2025-08-21,EMP081,Software,2676.34,Slack,Software expense at Slack
2025-11-20,EMP009,Software,1526.88,Slack,Software expense at Slack
2025-08-29,EMP134,IT Hardware,2563.38,BestBuy,IT Hardware expense at BestBuy
2025-03-04,EMP081,Travel,1306.17,Hertz,Travel expense at Hertz
2025-09-06,EMP102,Software,1872.89,Atlassian,Software expense at Atlassian
2025-08-06,EMP038,Software,3402.35,Salesforce,Software expense at Salesforce
2025-01-04,EMP119,Software,4877.03,AWS,Software expense at AWS
2025-05-17,EMP093,Travel,172.21,United,Travel expense at United
2025-03-25,EMP006,Office,838.07,Amazon Biz,Office expense at Amazon Biz
2025-06-24,EMP140,Office,742.57,Office Depot,Office expense at Office Depot
2025-07-23,EMP048,Lodging,747.23,Holiday Inn,Lodging expense at Holiday Inn
2025-11-10,EMP061,Lodging,1037.48,Hyatt,Lodging expense at Hyatt
2025-01-19,EMP092,Lodging,300.07,Hyatt,Lodging expense at Hyatt
2024-12-09,EMP023,Software,1591.18,Atlassian,Software expense at Atlassian
2025-08-06,EMP058,Lodging,2594.25,Airbnb,Lodging expense at Airbnb
2025-08-20,EMP062,Lodging,2458.05,Holiday Inn,Lodging expense at Holiday Inn
2025-04-12,EMP107,Software,1484.72,Atlassian,Software expense at Atlassian
2025-01-25,EMP125,IT Hardware,2782.21,BestBuy,IT Hardware expense at BestBuy
2025-05-25,EMP143,IT Hardware,1754.82,CDW,IT Hardware expense at CDW
2025-10-26,EMP046,Meals,212.45,Panera,Meals expense at Panera
2025-05-20,EMP100,Travel,759.16,Delta Air,Travel expense at Delta Air
2025-07-28,EMP043,Office,722.45,Office Depot,Office expense at Office Depot
2025-06-19,EMP086,Meals,336.27,Chipotle,Meals expense at Chipotle
2025-09-29,EMP088,Office,797.62,Uline,Office expense at Uline
2025-03-07,EMP038,Travel,1282.59,Uber,Travel expense at Uber
2025-09-10,EMP085,Office,261.07,Uline,Office expense at Uline
2025-04-06,EMP093,Office,342.13,Uline,Office expense at Uline
2025-09-18,EMP135,Meals,205.92,Ruths Chris,Meals expense at Ruths Chris
2025-08-07,EMP115,IT Hardware,581.79,Apple Store,IT Hardware expense at Apple Store
2025-01-11,EMP092,Meals,76.66,Ruths Chris,Meals expense at Ruths Chris
2025-04-16,EMP052,IT Hardware,1847.43,BestBuy,IT Hardware expense at BestBuy
2025-01-20,EMP094,Software,991.23,AWS,Software expense at AWS
2025-11-17,EMP101,Travel,1420.43,Hertz,Travel expense at Hertz
2025-02-10,EMP015,Travel,511.81,Uber,Travel expense at Uber
2025-08-17,EMP110,Lodging,2183.96,Marriott,Lodging expense at Marriott
2025-11-24,EMP024,Office,408.8,Uline,Office expense at Uline
2025-09-16,EMP031,Office,611.46,Staples,Office expense at Staples
2025-10-27,EMP088,Software,4606.99,AWS,Software expense at AWS
2025-04-21,EMP145,Office,945.5,Office Depot,Office expense at Office Depot
2025-01-18,EMP128,IT Hardware,1966.86,BestBuy,IT Hardware expense at BestBuy
2025-04-06,EMP044,Meals,101.33,Panera,Meals expense at Panera
2025-08-03,EMP107,Software,1396.16,Atlassian,Software expense at Atlassian
2025-06-17,EMP078,Software,453.25,Salesforce,Software expense at Salesforce
2025-04-20,EMP061,Office,302.6,Amazon Biz,Office expense at Amazon Biz
2025-07-16,EMP110,Lodging,643.83,Hyatt,Lodging expense at Hyatt
2025-10-18,EMP082,Software,692.47,AWS,Software expense at AWS
2025-08-07,EMP106,IT Hardware,1835.71,CDW,IT Hardware expense at CDW
2025-08-24,EMP109,Office,235.6,Staples,Office expense at Staples
2024-12-04,EMP083,Travel,39.92,Amtrak,Travel expense at Amtrak
2025-11-01,EMP040,Meals,153.15,Dominos,Meals expense at Dominos
2025-09-10,EMP134,Lodging,2113.21,Marriott,Lodging expense at Marriott
2024-12-28,EMP029,Office,479.67,Office Depot,Office expense at Office Depot
2025-09-15,EMP021,IT Hardware,3416.68,CDW,IT Hardware expense at CDW
2025-05-22,EMP081,Software,2544.69,AWS,Software expense at AWS
2025-08-14,EMP021,IT Hardware,886.8,Newegg,IT Hardware expense at Newegg
2025-03-17,EMP074,IT Hardware,3142.99,CDW,IT Hardware expense at CDW
2025-05-06,EMP148,Office,107.3,Uline,Office expense at Uline
2025-09-02,EMP101,Office,618.49,Amazon Biz,Office expense at Amazon Biz
2025-08-13,EMP147,Travel,1421.15,Uber,Travel expense at Uber
2025-02-19,EMP128,Travel,1327.64,Uber,Travel expense at Uber
2025-01-23,EMP033,IT Hardware,1430.02,CDW,IT Hardware expense at CDW
2025-09-23,EMP025,IT Hardware,3593.54,CDW,IT Hardware expense at CDW
2024-12-20,EMP031,Travel,96.79,Lyft,Travel expense at Lyft
2025-11-17,EMP022,Software,709.94,AWS,Software expense at AWS
2025-10-19,EMP045,Office,630.95,Office Depot,Office expense at Office Depot
2025-06-01,EMP048,Office,657.82,Amazon Biz,Office expense at Amazon Biz
2025-04-08,EMP033,Software,963.6,Salesforce,Software expense at Salesforce
2025-11-21,EMP137,Office,30.82,Amazon Biz,Office expense at Amazon Biz
2025-08-04,EMP087,Meals,15.96,Dominos,Meals expense at Dominos
2025-09-02,EMP058,Software,2790.38,Salesforce,Software expense at Salesforce
2025-05-11,EMP067,Travel,729.09,Delta Air,Travel expense at Delta Air
2024-12-20,EMP129,Lodging,692.84,Hyatt,Lodging expense at Hyatt
2025-01-24,EMP109,Lodging,1611.21,Hyatt,Lodging expense at Hyatt
2025-01-06,EMP146,Software,285.23,Slack,Software expense at Slack
2025-01-13,EMP022,Travel,337.87,United,Travel expense at United
2025-03-09,EMP142,Software,863.83,Salesforce,Software expense at Salesforce
2025-10-03,EMP149,Meals,335.22,Ruths Chris,Meals expense at Ruths Chris
2024-12-22,EMP026,Travel,1033.58,United,Travel expense at United
2025-02-04,EMP019,Software,4609.26,AWS,Software expense at AWS
2025-01-08,EMP110,Software,382.36,AWS,Software expense at AWS
2025-02-09,EMP138,Meals,359.27,Panera,Meals expense at Panera
2025-10-15,EMP136,IT Hardware,156.71,Dell,IT Hardware expense at Dell
2025-05-21,EMP108,Office,862.21,Office Depot,Office expense at Office Depot
2025-05-15,EMP005,Lodging,2949.23,Airbnb,Lodging expense at Airbnb
2025-07-04,EMP089,Office,51.5,Uline,Office expense at Uline
2025-07-06,EMP101,Software,3254.45,Zoom,Software expense at Zoom
2025-08-10,EMP016,Meals,137.06,Panera,Meals expense at Panera
2025-08-29,EMP126,Office,142.31,Staples,Office expense at Staples
2025-05-31,EMP062,Office,77.23,Staples,Office expense at Staples
2025-11-17,EMP087,Meals,233.44,Panera,Meals expense at Panera
2025-09-28,EMP020,Meals,210.75,Dominos,Meals expense at Dominos
2025-03-27,EMP013,Meals,74.85,Ruths Chris,Meals expense at Ruths Chris
2025-07-03,EMP041,Software,377.39,Slack,Software expense at Slack
2025-07-08,EMP004,IT Hardware,1862.38,CDW,IT Hardware expense at CDW
2025-01-29,EMP088,Travel,992.32,United,Travel expense at United
2025-01-16,EMP141,Office,105.81,Amazon Biz,Office expense at Amazon Biz
2025-09-01,EMP098,IT Hardware,356.81,BestBuy,IT Hardware expense at BestBuy
2025-09-12,EMP016,Office,471.58,Uline,Office expense at Uline
2025-02-24,EMP036,IT Hardware,2336.9,Apple Store,IT Hardware expense at Apple Store
2025-11-28,EMP048,Lodging,1406.61,Holiday Inn,Lodging expense at Holiday Inn
2025-04-15,EMP096,Meals,204.04,Panera,Meals expense at Panera
2025-01-19,EMP034,Software,2618.84,Salesforce,Software expense at Salesforce
2025-02-05,EMP099,Software,3176.86,Atlassian,Software expense at Atlassian
2025-12-01,EMP104,Lodging,2868.4,Marriott,Lodging expense at Marriott
2025-04-14,EMP138,Office,564.63,Office Depot,Office expense at Office Depot
2025-01-27,EMP099,Meals,246.02,Panera,Meals expense at Panera
2025-02-28,EMP009,Office,432.03,Uline,Office expense at Uline
2025-05-15,EMP064,Software,65.7,AWS,Software expense at AWS
2025-11-27,EMP049,Meals,252.37,Chipotle,Meals expense at Chipotle
2025-05-28,EMP058,Office,638.1,Office Depot,Office expense at Office Depot
2025-05-14,EMP020,Travel,111.97,Uber,Travel expense at Uber
2024-12-21,EMP129,Lodging,2505.65,Hilton,Lodging expense at Hilton
2025-04-10,EMP141,Software,3847.44,Slack,Software expense at Slack
2025-05-07,EMP143,Travel,1035.93,Hertz,Travel expense at Hertz
2025-02-09,EMP027,Travel,1277.48,Delta Air,Travel expense at Delta Air
2025-02-05,EMP006,Meals,299.49,Starbucks,Meals expense at Starbucks
2025-02-16,EMP002,Office,868.02,Office Depot,Office expense at Office Depot
2025-11-02,EMP024,Office,538.23,Staples,Office expense at Staples
2025-05-28,EMP038,Travel,377.58,Amtrak,Travel expense at Amtrak
2025-07-29,EMP146,Meals,46.44,Chipotle,Meals expense at Chipotle
2025-05-14,EMP087,Software,1306.39,Zoom,Software expense at Zoom
2025-04-22,EMP050,Travel,95.15,Delta Air,Travel expense at Delta Air
2025-04-06,EMP048,Lodging,467.08,Hilton,Lodging expense at Hilton
2025-07-24,EMP119,Travel,1352.49,Hertz,Travel expense at Hertz
2025-01-23,EMP137,Lodging,2607.29,Holiday Inn,Lodging expense at Holiday Inn
2025-05-13,EMP026,Lodging,2332.55,Airbnb,Lodging expense at Airbnb
2025-07-11,EMP021,IT Hardware,3837.34,Dell,IT Hardware expense at Dell
2025-10-10,EMP067,Office,291.87,Staples,Office expense at Staples
2025-07-07,EMP017,Lodging,2826.03,Holiday Inn,Lodging expense at Holiday Inn
